First Name,Last Name,Action,Flight ID,Origin Airport,Destination Airport,Ticket Type,Ticket Quantity
Alexis,Acosta,Buy,10217,LAX,BOS,First Class,7
Samuel,Harrington,Buy,2057,ELP,CUN,Business Class,1
Christopher,Jones,Buy,8444,HND,ELP,Main Cabin,7
Jessica,Olsen,Buy,13404,ELP,ORD,Main Cabin,5
Dakota,Bender,Buy,22218,ELP,CDG,First Class,1
Shawn,Santos,Buy,2951,BOS,LAX,First Class,3
Mark,Washington,Buy,6288,CUN,ELP,Business Class,2
Christopher,Lucero,Buy,3970,BOS,ELP,First Class,1
Miguel,Lucero,Buy,22755,ELP,LHR,Business Class,8
Lawrence,Price,Buy,22330,ORL,LAX,Business Class,1
James,Pittman,Buy,17386,BOS,LAX,First Class,6
Joshua,Meadows,Buy,19709,ORD,ELP,Business Class,8
Alicia,Jenkins,Buy,11235,CJS,MEX,Main Cabin,7
Robin,Watson,Buy,5588,DFW,ELP,First Class,1
Lisa,Miller,Buy,15223,LAX,ELP,Main Cabin,4
Tiffany,May,Buy,7870,ORD,ELP,Main Cabin,4
Gregory,Maxwell,Buy,7695,HND,ELP,First Class,8
Joseph,Davis,Buy,22598,BOS,ELP,First Class,8
Wendy,Phillips,Buy,24806,BOS,ELP,Main Cabin,3
Nicole,Hart,Buy,23010,ELP,ATL,First Class,6
Joseph,Fritz,Buy,15518,DFW,ELP,Main Cabin,7
David,Cox,Buy,6941,HND,ELP,Business Class,1
Rodney,Berg,Buy,10374,ELP,CUN,Business Class,3
Kristen,Martinez,Buy,14359,ELP,LHR,Main Cabin,5
Dakota,Bender,Buy,26420,ORD,ELP,Main Cabin,7
Margaret,Smith,Buy,26601,ELP,LAS,Main Cabin,4
Chelsea,Porter,Buy,1041,HND,ELP,Main Cabin,2
Christopher,Contreras,Buy,16434,LAX,ELP,Business Class,6
Anthony,Carson,Buy,245,LAX,ORL,Main Cabin,2
Lori,Johnson,Buy,20034,BOS,ELP,Main Cabin,8
Robert,Wilson,Buy,9074,ELP,ORD,Main Cabin,5
Juan,Brock,Buy,713,YYZ,ELP,Business Class,1
Benjamin,Ramirez,Buy,21974,ATL,ELP,First Class,2
Monica,Craig,Buy,9718,ELP,LAS,Business Class,5
Lisa,Robinson,Buy,24182,ORD,ELP,First Class,6
Joanna,Trevino,Buy,22608,LAS,ELP,Business Class,8
Elizabeth,Dominguez,Buy,1718,CJS,MEX,First Class,5
Samantha,Cooper,Buy,23987,CDG,ELP,Main Cabin,6
Kimberly,Miller,Buy,16341,ELP,LHR,First Class,4
James,Anderson,Buy,2501,ELP,CUN,Business Class,2
Julian,Gutierrez,Buy,10749,ATL,ELP,Main Cabin,4
James,Simmons,Buy,10536,YYZ,ELP,Business Class,6
Amber,Long,Buy,14637,ATL,ELP,Business Class,5
Jeremy,Alvarez,Buy,17994,ELP,CUN,Main Cabin,2
Kylie,Summers,Buy,25549,ELP,LAS,First Class,1
Jesse,Montgomery,Buy,24980,CJS,MEX,Main Cabin,5
Stephanie,Perry,Buy,5717,ELP,CDG,Business Class,5
Terrence,Dixon,Buy,14308,LAX,ELP,Main Cabin,2
Jose,Espinoza Gonzalez,Buy,11036,ORD,ELP,Business Class,2
Anthony,Brooks,Buy,6257,MEX,CJS,Business Class,6
Patricia,Glenn,Buy,16220,LAX,BOS,First Class,1
Brandy,Wilkerson,Buy,25899,CUN,ELP,First Class,5
David,Gross,Buy,5564,ELP,CDG,Main Cabin,1
Dorothy,Cox,Buy,16002,ATL,ELP,First Class,1
Peggy,Murphy,Buy,14810,ELP,LAS,Main Cabin,6
Anthony,Dalton,Buy,5147,LAX,ELP,Main Cabin,2
Michael,Thomas,Buy,5308,ELP,ORD,Business Class,3
Julie,Alexander,Buy,10780,LAS,ELP,Main Cabin,7
Alyssa,Smith,Buy,25179,ELP,CDG,Main Cabin,6
Kristen,Martinez,Buy,323,ORD,ELP,Main Cabin,7
Brian,RodilesDelgado,Buy,12369,JFK,ELP,Main Cabin,4
Stephanie,Kirby,Buy,24324,ELP,ORD,Business Class,7
Janet,Hughes,Buy,4681,ELP,DFW,First Class,4
Amy,Parsons,Buy,21597,ELP,YYZ,Main Cabin,8
Kevin,Swanson,Buy,17206,LAS,ELP,Business Class,2
James,Brennan,Buy,17576,ELP,HND,Main Cabin,4
Michael,Clarke,Buy,14891,CDG,ELP,Main Cabin,2
Jill,Henderson,Buy,13430,ELP,JFK,Business Class,5
Destiny,Ferguson,Buy,9840,ELP,ATL,First Class,4
Robert,Flores,Buy,3778,ELP,ORD,First Class,3
Michael,Murray,Buy,22861,ELP,ATL,First Class,6
John,Blevins,Buy,802,LAS,ELP,First Class,1
Alex,Watson,Buy,6352,ORD,ELP,Business Class,4
Derek,Lopez,Buy,3308,ELP,DFW,Business Class,4
Sariyah,Russell,Buy,21285,CUN,ELP,Main Cabin,2
Kevin,Tran,Buy,17950,LHR,ELP,First Class,2
William,Wolf,Buy,23195,ELP,LHR,Main Cabin,1
Scott,Dunn,Buy,3675,ELP,LHR,First Class,1
John,House,Buy,22257,ELP,ORD,Main Cabin,3
Melissa,Johnson,Buy,22040,BOS,LAX,First Class,2
Dylan,Harris,Buy,12808,ORD,ELP,First Class,1
Holly,Davidson,Buy,19150,ELP,LAS,Main Cabin,2
Lisa,Jackson,Buy,19094,ELP,DFW,Business Class,6
Brittany,Andrews,Buy,21152,ELP,CDG,First Class,1
Crystal,Walker,Buy,16943,LAX,ORL,Main Cabin,2
Dustin,Oliver,Buy,20604,ELP,ATL,Main Cabin,1
Gloria,Page,Buy,10666,ELP,CUN,Business Class,5
Crystal,Young,Buy,25270,LHR,ELP,Business Class,7
Terri,Strickland,Buy,11403,BOS,LAX,First Class,1
Jeffrey,Sloan,Buy,18971,ELP,ATL,First Class,1
Michael,Nunez,Buy,20776,ELP,BOS,Main Cabin,8
April,Turner,Buy,22672,CDG,ELP,Main Cabin,3
Eric,Vazquez,Buy,22470,CJS,MEX,Business Class,5
Amy,Rodriguez,Buy,18910,ELP,CUN,First Class,5
Paula,Wyatt,Buy,18126,MEX,CJS,Main Cabin,3
Aurora,Disney,Buy,22214,YYZ,ELP,Main Cabin,1
Jeffrey,Best,Buy,15711,ELP,BOS,First Class,5
Nicholas,Copeland,Buy,18135,LAX,ORL,Main Cabin,4
Kelly,Bell,Buy,20242,ELP,YYZ,Main Cabin,6
Sarah,Mosley,Buy,13063,CDG,ELP,Main Cabin,6
Bradley,Rodriguez,Buy,2493,LAX,BOS,Business Class,1
Natasha,Wheeler,Buy,11898,ELP,LAX,Main Cabin,6
Amy,Bradley,Buy,17026,ORD,ELP,First Class,4
Robert,Park,Buy,17315,ORD,ELP,First Class,6
Doris,Mercado,Buy,26839,ELP,DFW,Main Cabin,6
Christina,Jones,Buy,16141,ORD,ELP,Business Class,7
Tanya,Kent,Buy,24294,ELP,HND,First Class,3
Antonio,Edwards,Buy,6082,ELP,BOS,First Class,4
John,Blevins,Buy,19130,ELP,JFK,Main Cabin,2
Joshua,Meadows,Buy,14840,MEX,CJS,Main Cabin,1
Courtney,Johnson,Buy,10903,JFK,ELP,Business Class,8
Michael,Santoyo,Buy,16414,HND,ELP,First Class,1
Simba,Disney,Buy,15953,ELP,HND,Main Cabin,4
Kylie,Summers,Buy,6984,ATL,ELP,First Class,1
Brian,RodilesDelgado,Buy,9856,JFK,ELP,Main Cabin,1
Michaela,Miranda,Buy,23745,ATL,ELP,Business Class,6
Ann,Miller,Buy,3892,ELP,CDG,Main Cabin,4
Isabella,Gaytan,Buy,4730,ELP,BOS,Business Class,3
Colleen,Torres,Buy,22026,MEX,CJS,Business Class,8
Brandon,Dillon,Buy,15171,CUN,ELP,Main Cabin,8
Nicholas,Smith,Buy,21509,ATL,ELP,Main Cabin,5
Dustin,Oliver,Buy,23247,YYZ,ELP,Business Class,7
Carolyn,Dunn,Buy,22885,ELP,BOS,Main Cabin,1
Jennifer,Smith,Buy,7165,LAS,ELP,Main Cabin,3
Lisa,Miller,Buy,20215,LAX,ORL,First Class,1
Ashley,Jones,Buy,21728,BOS,LAX,Business Class,7
Marissa,Oconnell,Buy,4762,CJS,MEX,Business Class,2
Jason,Skinner,Buy,21237,LAS,ELP,Main Cabin,8
Douglas,Hernandez,Buy,10322,ELP,LAS,First Class,3
Jacob,Williams,Buy,25011,CUN,ELP,Business Class,6
Stacey,Paul,Buy,14145,ELP,HND,First Class,2
Emily,Brady,Buy,4023,LAX,BOS,Business Class,3
Nathan,Coleman,Buy,19957,YYZ,ELP,Main Cabin,5
James,Morgan,Buy,7461,ELP,LAS,Business Class,6
Samuel,Harrington,Buy,8595,ELP,HND,First Class,7
Michele,Cummings,Buy,2197,BOS,LAX,Main Cabin,3
Laura,Williams,Buy,15288,LHR,ELP,First Class,3
Michael,Parrish,Buy,11421,ELP,YYZ,Main Cabin,3
Kelly,Yu,Buy,5595,ELP,LAX,First Class,2
Tracy,Fitzgerald,Buy,11932,ELP,BOS,Main Cabin,4
Bryan,Hardy,Buy,11469,ELP,ORD,First Class,8
Victor,Lopez,Buy,939,ELP,BOS,Main Cabin,6
Hunter,Moore,Buy,24014,ELP,LAX,First Class,1
Kaa,Disney,Buy,2201,LAX,BOS,Main Cabin,7
Richard,Vargas,Buy,9944,ELP,CDG,First Class,3
Garab,Dorji,Buy,4052,ELP,CDG,First Class,1
Michelle,Wood,Buy,20626,BOS,ELP,Business Class,3
Mindy,Ross,Buy,17474,ELP,JFK,Business Class,1
Christopher,Foster,Buy,18510,ORD,ELP,First Class,2
Mayra,Robles,Buy,17330,ELP,JFK,Main Cabin,8
Donna,Travis,Buy,24082,CJS,MEX,Main Cabin,8
Christopher,Robinson,Buy,22431,ELP,JFK,Business Class,5
Kimberly,Johnson,Buy,5704,ELP,YYZ,Main Cabin,3
Jason,Clark,Buy,10043,LHR,ELP,Main Cabin,1
Jenna,Chase,Buy,21038,LAX,ELP,Main Cabin,8
Santiago,Olivas,Buy,14987,CJS,MEX,Main Cabin,8
Jose,Farley,Buy,18912,CUN,ELP,First Class,8
Gabriel,Hansen,Buy,14471,ELP,ATL,First Class,2
Beast,Disney,Buy,12744,ELP,CUN,First Class,6
Monica,Craig,Buy,16283,LAX,ELP,Main Cabin,7
Courtney,Johnson,Buy,20887,LAX,ELP,Business Class,7
Lisa,Yu,Buy,18954,ELP,LAX,Business Class,2
Vincent,Harrison,Buy,12708,LHR,ELP,First Class,5
Sarah,Stanton,Buy,5120,CDG,ELP,Business Class,8
Christian,Ellis,Buy,24941,ELP,JFK,First Class,8
Katherine,Evans,Buy,1057,LAX,ELP,Main Cabin,8
Jessica,Frye,Buy,25908,ELP,YYZ,Main Cabin,1
Garab,Dorji,Buy,26236,HND,ELP,First Class,3
Melissa,Evans,Buy,2518,YYZ,ELP,Business Class,8
Phillip,Brown,Buy,6380,ELP,BOS,First Class,2
James,Nolan,Buy,23051,LHR,ELP,First Class,8
Chris,Jones,Buy,129,ELP,CDG,Business Class,6
Geoff,Waller,Buy,8473,ORD,ELP,Business Class,1
Amber,Brown,Buy,16633,LHR,ELP,First Class,5
Douglas,Rodriguez,Buy,4332,ELP,CUN,First Class,8
Suzanne,Kennedy,Buy,3598,ELP,HND,First Class,2
Linda,Bennett,Buy,24763,ELP,LAX,First Class,2
Douglas,Hernandez,Buy,25276,CJS,MEX,First Class,6
Michael,Clarke,Buy,4268,ELP,BOS,Business Class,8
Leroy,Walters,Buy,8931,ORD,ELP,Business Class,7
Gregory,Short,Buy,21835,BOS,ELP,Main Cabin,2
Andrew,Garcia,Buy,10388,YYZ,ELP,Main Cabin,8
Cynthia,Giles,Buy,24104,LAX,BOS,First Class,4
Anthony,Brooks,Buy,12847,LAS,ELP,First Class,3
Stephanie,Kirby,Buy,8318,ELP,ORD,Business Class,6
Hannah,Maldonado,Buy,7150,ELP,BOS,Main Cabin,2
Carl,Foley,Buy,13230,HND,ELP,Business Class,6
Douglas,Mckay,Buy,1922,YYZ,ELP,Main Cabin,7
Melissa,Evans,Buy,1535,JFK,ELP,First Class,5
Roberto,Gutierrez,Buy,23564,HND,ELP,Business Class,4
Megan,Smith,Buy,21091,ELP,LHR,Main Cabin,1
Pinocchio,Disney,Buy,10899,ELP,JFK,Business Class,4
Edward,Hernandez,Buy,13304,LHR,ELP,Business Class,6
Jessica,Martin,Buy,1826,ATL,ELP,Business Class,1
Jennifer,Mills,Buy,20257,ELP,CDG,First Class,7
Christopher,Craig,Buy,17480,JFK,ELP,Business Class,6
Robert,Kennedy,Buy,10547,CDG,ELP,First Class,3
Gregory,Sullivan,Buy,768,ELP,ATL,Main Cabin,4
Kevin,Gould,Buy,7931,MEX,CJS,Main Cabin,8
James,Mitchell,Buy,10963,LAX,BOS,Main Cabin,5
William,Hunter,Buy,26122,ATL,ELP,Business Class,6
Suzanne,Kennedy,Buy,19124,ATL,ELP,Business Class,4
Bryan,Wise,Buy,21534,ELP,LAS,Business Class,1
Beverly,Johnson,Buy,5329,JFK,ELP,First Class,1
Hayden,Mcdaniel,Buy,1561,ELP,LHR,First Class,2
Denise,Johnson,Buy,12874,ORL,LAX,First Class,5
Dylan,Lopez,Buy,891,ELP,DFW,Business Class,6
Jose Luis,Rojas,Buy,10248,CDG,ELP,Main Cabin,8
Ann,Rogers,Buy,22947,ELP,YYZ,Main Cabin,3
Suzanne,Kennedy,Buy,12227,ELP,BOS,Business Class,8
Ian,Islas,Buy,23318,ELP,BOS,Main Cabin,7
Shere,Khan,Buy,521,CJS,MEX,Business Class,7
Olivia,Romero,Buy,18788,ELP,HND,Business Class,8
Tiffany,May,Buy,859,ELP,YYZ,First Class,4
Elizabeth,Cordova,Buy,7456,BOS,ELP,First Class,4
Joseph,Brooks,Buy,5378,ORL,LAX,Main Cabin,6
Kylie,Summers,Buy,12979,JFK,ELP,Business Class,6
Sheila,Lewis,Buy,2742,ATL,ELP,First Class,4
Jason,Lee,Buy,5916,ELP,ATL,Main Cabin,6
Michael,Nunez,Buy,7280,ELP,ATL,First Class,8
Kristina,Patrick,Buy,1686,ELP,BOS,Business Class,4
Jessica,Smith,Buy,12198,ORD,ELP,First Class,8
Doris,Moore,Buy,20660,MEX,CJS,First Class,5
Jerry,Curtis,Buy,14561,ELP,CUN,Main Cabin,8
Mark,Richards,Buy,7474,LHR,ELP,Main Cabin,5
Heather,Robbins,Buy,23587,LAX,ELP,Business Class,4
Mary,Grant,Buy,2349,LAX,BOS,Main Cabin,3
Angela,Mcintyre,Buy,24541,CJS,MEX,First Class,3
Danielle,Conrad,Buy,264,CUN,ELP,Main Cabin,3
Richard,Blackwell,Buy,12177,DFW,ELP,Business Class,5
Jason,Burke,Buy,20167,JFK,ELP,Business Class,7
Nicole,Hart,Buy,25533,JFK,ELP,Business Class,8
Andres,Soto,Buy,22511,ELP,YYZ,Main Cabin,5
Michael,White,Buy,14646,JFK,ELP,Main Cabin,7
Jared,Perry,Buy,21850,ELP,LHR,First Class,4
Sheri,Adams,Buy,24263,LAX,BOS,Business Class,8
Emilia,Rivas,Buy,19291,ELP,BOS,Business Class,5
Ruben,Edwards,Buy,25822,ATL,ELP,Business Class,1
Jody,Sanchez,Buy,7092,CDG,ELP,Main Cabin,2
James,Simmons,Buy,4231,ELP,LAX,Business Class,8
Kenneth,House,Buy,7542,HND,ELP,Business Class,8
Donald,Haynes,Buy,22047,LAX,BOS,Business Class,4
Dorothy,Cox,Buy,7079,YYZ,ELP,Business Class,1
Kenneth,Davis,Buy,17445,ELP,LAX,Business Class,1
Justin,Martinez,Buy,4196,YYZ,ELP,Business Class,7
Stephen,Ellis,Buy,16686,ELP,CDG,First Class,7
Rebecca,Fisher,Buy,18571,CJS,MEX,Main Cabin,7
Ashley,Wilcox,Buy,18166,YYZ,ELP,Main Cabin,7
Jamie,Brown,Buy,23582,ELP,LAX,First Class,4
Anthony,Carson,Buy,26349,LAX,BOS,First Class,8
Karen,Zhang,Buy,14010,DFW,ELP,First Class,7
Courtney,Johnson,Buy,18947,ELP,DFW,Business Class,6
Darrell,Jones,Buy,22633,ORL,LAX,Main Cabin,4
Mindy,Ross,Buy,15283,ELP,LHR,First Class,2
David,Harvey,Buy,14138,CDG,ELP,Business Class,7
Christopher,Dominguez,Buy,15687,ORD,ELP,First Class,8
Gary,Miller,Buy,23324,BOS,ELP,Main Cabin,8
Captaiin,Hook,Buy,20367,LAX,ORL,Business Class,5
Kenneth,Davis,Buy,20714,ELP,HND,First Class,6
Austin,Lewis,Buy,19048,LAX,BOS,Main Cabin,2
Beth,Moss,Buy,20981,LAX,BOS,Main Cabin,7
Sheri,Adams,Buy,11372,ELP,LHR,Main Cabin,3
Christopher,Foster,Buy,11756,LAX,ELP,Business Class,4
Kenneth,Davis,Buy,16832,ELP,CDG,Main Cabin,5
Edward,Hernandez,Buy,15838,ORD,ELP,First Class,3
Michael,Flores,Buy,12790,ELP,DFW,First Class,2
Kevin,Harrison,Buy,12782,HND,ELP,Business Class,8
Stephanie,Perry,Buy,15733,ELP,LHR,First Class,8
Tracy,Fitzgerald,Buy,19399,ELP,LAX,Main Cabin,2
Michael,Robinson,Buy,14916,ELP,LAX,First Class,7
David,Gardner,Buy,14672,LAS,ELP,Business Class,8
Beth,Moss,Buy,14039,ELP,JFK,Business Class,8
Andrew,Campos,Buy,22104,LAX,ELP,First Class,8
Dennis,Smith,Buy,11543,LAX,ORL,Main Cabin,2
Allen,Arnold,Buy,21510,ATL,ELP,Main Cabin,8
Mindy,Ross,Buy,26736,JFK,ELP,Business Class,3
Robert,Flores,Buy,16768,ELP,LHR,Main Cabin,1
Jennifer,Huang,Buy,15838,ORD,ELP,Business Class,7
Donna,Travis,Buy,25998,ELP,LAS,Business Class,2
Chris,King,Buy,14555,LAX,BOS,Business Class,6
Alexis,Acosta,Buy,10314,BOS,ELP,First Class,7
Andre,Ramos,Buy,13907,BOS,ELP,First Class,6
Ann,Miller,Buy,6910,CUN,ELP,First Class,7
Andrew,Parks,Buy,380,MEX,CJS,Business Class,7
Michelle,Wood,Buy,10319,ELP,LAS,Main Cabin,8
Kevin,Scott,Buy,4499,ELP,YYZ,Main Cabin,5
Rachel,Phillips,Buy,16049,CJS,MEX,Business Class,4
Vanessa,Watson,Buy,8625,ELP,ORD,First Class,5
Diana,Valles,Buy,26831,ELP,HND,First Class,7
Maria,Mitchell,Buy,3383,MEX,CJS,Business Class,6
Kristen,Martinez,Buy,17346,BOS,ELP,Business Class,1
Mary,Cruz,Buy,3049,ELP,BOS,Business Class,1
Victoria,Ellis,Buy,22019,CJS,MEX,Main Cabin,3
Katherine,Evans,Buy,25914,ELP,CDG,Business Class,4
Andrew,Atkins,Buy,4395,ELP,ORD,First Class,7
James,Mitchell,Buy,25392,ELP,BOS,First Class,8
Robert,Lyons,Buy,10037,ELP,LHR,First Class,1
Sandra,Sutton,Buy,7279,ELP,ATL,Business Class,5
Julie,Shaw,Buy,5067,CJS,MEX,Main Cabin,6
Brooke,Padilla,Buy,8571,CUN,ELP,Business Class,1
Martha,Perry,Buy,23746,ELP,JFK,Main Cabin,1
Christina,Villanueva,Buy,24801,ELP,BOS,Business Class,2
John,Blair,Buy,13709,DFW,ELP,Business Class,2
Colleen,Hall,Buy,6623,ELP,HND,First Class,5
Jessica,Smith,Buy,15756,LAX,ORL,First Class,6
Ashley,Morales,Buy,26102,ELP,ORD,Business Class,7
Janet,Hughes,Buy,26331,ORL,LAX,First Class,5
Samantha,Cooper,Buy,18224,ATL,ELP,Business Class,8
Elizabeth,Cordova,Buy,4153,CJS,MEX,Main Cabin,1
Alexander,Carter,Buy,21250,CJS,MEX,Business Class,8
Olivia,Romero,Buy,3376,LHR,ELP,First Class,6
Simba,King,Buy,11055,JFK,ELP,Business Class,1
Destiny,Ferguson,Buy,17609,ELP,ORD,Business Class,2
Michelle,Ramirez,Buy,23675,ELP,CUN,Main Cabin,2
Brittany,Nielsen,Buy,16453,ELP,ATL,First Class,7
Haley,Moss,Buy,25545,BOS,ELP,Main Cabin,4
David,Cox,Buy,15292,CJS,MEX,Business Class,3
Michael,Adams,Buy,23240,ELP,YYZ,Business Class,4
James,Nolan,Buy,25761,YYZ,ELP,Main Cabin,5
Emma,Armstrong,Buy,20642,ELP,LHR,Business Class,5
Maria,Kelly,Buy,10987,YYZ,ELP,Business Class,1
Leonard,King,Buy,4965,ELP,CDG,Business Class,1
Elizabeth,Dominguez,Buy,3424,YYZ,ELP,Business Class,6
Erik,Case,Buy,14882,YYZ,ELP,Main Cabin,6
Susan,Allen,Buy,10080,CUN,ELP,Business Class,3
Crystal,Hudson,Buy,26883,ELP,JFK,First Class,5
Bobby,Bennett,Buy,11376,LHR,ELP,Business Class,7
Jerry,Gamble,Buy,23453,ELP,ATL,Main Cabin,6
Jason,Skinner,Buy,15818,DFW,ELP,Main Cabin,6
Crystal,Young,Buy,19696,LAX,ELP,First Class,4
William,Adkins,Buy,4410,ATL,ELP,Business Class,5
April,Turner,Buy,20673,BOS,LAX,First Class,6
Sonam,Tshering,Buy,10363,BOS,LAX,Main Cabin,8
Brian,Jensen,Buy,23404,ELP,CDG,Main Cabin,5
Douglas,Hernandez,Buy,19608,LHR,ELP,Business Class,6
Tammy,Waters,Buy,22336,LAX,ORL,Business Class,6
Karen,Thomas,Buy,5116,ELP,CDG,Main Cabin,1
Carlos,Lynch,Buy,10776,ELP,LAS,First Class,5
Hayden,Mcdaniel,Buy,9962,ELP,DFW,Main Cabin,7
Matthew,Gonzalez,Buy,4540,ELP,LAX,Main Cabin,1
Nancy,Robles,Buy,11860,YYZ,ELP,Main Cabin,5
Nancy,Morgan,Buy,12872,ORL,LAX,First Class,2
Michelle,Ortiz,Buy,10397,CDG,ELP,Business Class,7
Terrence,Dixon,Buy,23354,MEX,CJS,Main Cabin,8
Kevin,Scott,Buy,2210,CUN,ELP,First Class,5
Mary,Gonzalez,Buy,20317,JFK,ELP,Main Cabin,2
Megan,Smith,Buy,1967,LAX,ELP,Main Cabin,3
Robin,Watson,Buy,9032,YYZ,ELP,First Class,6
Eric,Ramos,Buy,3791,ELP,ATL,Business Class,3
Jerry,Rodriguez,Buy,24686,MEX,CJS,Main Cabin,8
Tanya,Kent,Buy,499,ELP,LAS,First Class,1
Andrew,Marshall,Buy,3969,BOS,ELP,Main Cabin,8
Brett,Higgins,Buy,22786,BOS,LAX,First Class,4
Haley,Moss,Buy,24574,ELP,YYZ,Main Cabin,1
Samantha,Cooper,Buy,5334,ELP,BOS,Main Cabin,2
Rachel,Roberson,Buy,21226,BOS,ELP,Business Class,3
Alyssa,Reese,Buy,22251,ELP,LAX,Main Cabin,3
Anthony,Adams,Buy,9846,ATL,ELP,First Class,5
Ursela,Mermaid,Buy,10593,ELP,ATL,First Class,4
Kelly,Jordan,Buy,22924,BOS,LAX,Business Class,5
Jamie,Hernandez,Buy,23675,ELP,CUN,Main Cabin,4
Brad,Patel,Buy,18516,ELP,ATL,Business Class,7
Steven,Hartman,Buy,11478,ORD,ELP,First Class,1
Lisa,Stafford,Buy,5015,ELP,ATL,Main Cabin,5
Daniel,Lucio,Buy,21407,MEX,CJS,Business Class,1
David,Gross,Buy,9879,ELP,LHR,Business Class,1
Eric,Ramos,Buy,19126,ATL,ELP,First Class,2
Nicholas,Anderson,Buy,13000,LAS,ELP,First Class,1
Ashley,Jones,Buy,20326,BOS,ELP,Main Cabin,7
Woody,Disney,Buy,26186,BOS,LAX,Business Class,2
Nicole,Lloyd,Buy,16513,LAX,ORL,Main Cabin,4
Edward,Molina,Buy,21112,ORL,LAX,First Class,1
Angel,Barber,Buy,21329,DFW,ELP,Main Cabin,8
Michelle,Holland,Buy,8634,ELP,ATL,Main Cabin,5
Virginia,Phelps,Buy,3881,ELP,YYZ,Business Class,3
Brittany,Richard,Buy,12348,ELP,ORD,First Class,8
Tami,Weaver,Buy,22098,ELP,LAX,Main Cabin,2
Bruce,Clark,Buy,9854,JFK,ELP,Main Cabin,6
Sonia,Durham,Buy,12210,ATL,ELP,Main Cabin,1
Kim,Craig,Buy,2934,MEX,CJS,First Class,6
Michael,Robinson,Buy,19671,ELP,HND,Business Class,4
Jeffrey,Rodriguez,Buy,6739,BOS,LAX,Main Cabin,3
Robert,Leblanc,Buy,17276,CDG,ELP,First Class,4
Aladdin,Disney,Buy,24722,ELP,YYZ,First Class,3
Michelle,Maynard,Buy,1296,LAX,BOS,Main Cabin,4
Melissa,Rivera,Buy,1819,ELP,ATL,Main Cabin,1
Christopher,Jones,Buy,10693,CDG,ELP,Main Cabin,5
Scar,Lion,Buy,25050,DFW,ELP,Main Cabin,5
Tiffany,Davis,Buy,18056,ELP,ORD,First Class,4
Allison,Weaver,Buy,21840,ELP,LAS,Main Cabin,4
Virginia,Phelps,Buy,25510,ELP,ORD,First Class,2
Amber,Long,Buy,21401,CJS,MEX,First Class,8
Sarah,Jones,Buy,3888,ELP,CDG,Business Class,1
Sandra,Rogers,Buy,70,LAS,ELP,First Class,4
Joanna,Knight,Buy,21909,ELP,YYZ,Main Cabin,1
Dennis,Cooper,Buy,11595,ELP,DFW,Main Cabin,7
Chelsea,Gallagher,Buy,1224,ELP,ATL,First Class,3
Mary,Gonzalez,Buy,14615,ELP,LAX,Main Cabin,3
Bryan,Hardy,Buy,24348,JFK,ELP,Business Class,8
Denise,Morales,Buy,3839,LHR,ELP,First Class,3
Dustin,Oliver,Buy,24080,CJS,MEX,Main Cabin,1
Courtney,Johnson,Buy,5628,ELP,BOS,Business Class,1
Douglas,Bryant,Buy,10843,CDG,ELP,Business Class,8
Kenneth,Boyd,Buy,18208,LAX,ELP,Main Cabin,4
Gerald,Beltran,Buy,3900,ELP,HND,Main Cabin,5
Jose Luis,Rojas,Buy,10464,ELP,BOS,Business Class,3
Luis,Johnson,Buy,26706,ELP,ORD,Business Class,8
Brittany,Andrews,Buy,19082,ELP,HND,Main Cabin,5
Brooke,Padilla,Buy,20576,DFW,ELP,First Class,1
Sabrina,Nguyen,Buy,12667,ATL,ELP,First Class,7
Perry,Hill,Buy,23430,ELP,LAX,Main Cabin,5
Teresa,Taylor,Buy,7920,ELP,LHR,Business Class,4
Joshua,Banks,Buy,22474,CJS,MEX,Business Class,7
Wendy,Stanton,Buy,12033,DFW,ELP,Business Class,5
Roger,Casey,Buy,3007,ELP,LAX,First Class,2
Timothy,Johnson,Buy,20003,ELP,ORD,Business Class,7
Ryan,Bowman,Buy,20554,CDG,ELP,Main Cabin,1
Joshua,Meadows,Buy,5374,MEX,CJS,Business Class,4
Jessica,Moore,Buy,22325,MEX,CJS,First Class,2
Samuel,RamosSanchez,Buy,11638,ELP,JFK,Main Cabin,7
Sharon,Miller,Buy,14395,LAX,BOS,First Class,1
Brandi,Daniel,Buy,26436,JFK,ELP,Business Class,4
Mark,Gonzalez,Buy,17206,LAS,ELP,Main Cabin,1
Tyler,Evans,Buy,2170,LHR,ELP,First Class,7
Holly,Davidson,Buy,14476,ELP,ATL,Main Cabin,7
Anthony,Moore,Buy,15540,ORD,ELP,Business Class,7
Jared,Perry,Buy,26302,ELP,LAS,Main Cabin,2
Amy,Parsons,Buy,25493,ELP,DFW,First Class,7
Sonia,Durham,Buy,12266,LAX,ORL,Business Class,3
James,Nolan,Buy,18268,LHR,ELP,Main Cabin,1
Brandon,Flores,Buy,18709,ELP,LHR,Main Cabin,8
Crystal,Walker,Buy,12513,ELP,JFK,First Class,2
Joshua,Gomez,Buy,19584,BOS,ELP,Business Class,4
Kimberly,Garcia,Buy,24959,ELP,LAS,Main Cabin,7
Angel,Barber,Buy,13501,ELP,CUN,Main Cabin,5
Seth,Rodriguez,Buy,22877,JFK,ELP,Business Class,7
Christian,Smith,Buy,1790,ELP,DFW,First Class,6
Justin,Hawkins,Buy,4296,CJS,MEX,Business Class,7
